Date,City,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,HCHO,Temp,Wind_U,Wind_V,Fire_Count,AOD,Latitude,Longitude,PM2.5_SubIndex,NO2_column_number_density,SO2_column_number_density,CO_column_number_density,O3_column_number_density,Distance_To_Coast,Elevation
2024-03-23,Patna,70.05,158.84,12.99,25.04,23.88,11.09,5.54,0.88,23.65,0.0003470561932808,297.90970611572266,-0.5408840179443359,0.4944980144500732,1.0,0.9485215761528336,25.59,85.13,133.5,8.309370362739233e-05,0.0005539732325509,0.0367519433545261,0.1276975671449699,4.4268498958062725,57.0
2024-03-24,Patna,85.12,161.88,3.1,13.24,9.56,11.36,5.43,0.88,23.93,0.0004584343115975,298.4891440073649,-2.0111664136250815,-0.2746259371439616,0.0,0.9485215761528336,25.59,85.13,183.73333333333335,7.796930973802466e-05,0.0005513520057621,0.0366111671422458,0.1291164805491161,4.4268498958062725,57.0
2024-03-25,Patna,95.38,165.33,2.94,14.24,9.96,11.39,5.54,1.21,20.17,0.000379443735988,299.4266300201416,-1.255228042602539,-0.1945400238037109,0.0,0.9485215761528336,25.59,85.13,217.9333333333333,7.284491584865699e-05,0.0005487307789732,0.0364703909299655,0.1305353939532623,4.4268498958062725,57.0
2024-03-26,Patna,72.34,129.86,4.25,12.44,10.07,11.19,5.67,0.8,28.19,0.0004349007795095,299.2375310262044,-1.2529621124267578,-0.2263416051864624,0.0,0.9485215761528336,25.59,85.13,141.13333333333335,6.975279132980108e-05,0.0005690018547464,0.0370535887777632,0.1282401160111952,4.4268498958062725,57.0
2024-03-27,Patna,38.47,92.04,2.77,8.81,6.94,11.14,5.64,0.67,32.08,0.0002295132580909,299.55637613932294,-2.0454400380452475,-0.2960931460062663,0.0,0.9485215761528336,25.59,85.13,64.11666666666666,7.65427315567877e-05,0.0005892729305195,0.0433003567159319,0.1257723720183935,4.4268498958062725,57.0
2024-03-28,Patna,40.55,102.37,2.74,9.8,7.44,11.38,5.52,0.73,33.97,0.0001232556533067,300.0788281758626,-3.2697633504867554,-0.0362409353256225,0.0,0.9485215761528336,25.59,85.13,67.58333333333333,6.898689025546583e-05,7.996943168108388e-05,0.0360233065637165,0.1239614188670973,4.4268498958062725,57.0
2024-03-29,Patna,57.54,127.63,2.82,14.96,10.25,11.2,5.78,0.93,30.98,0.0002598804193302,300.7997353871663,-1.983307123184204,-0.6417307456334432,0.0,0.9485215761528336,25.59,85.13,95.9,7.367253419947892e-05,0.0002784343960231,0.0402855686843529,0.1259697824717378,4.4268498958062725,57.0
2024-03-30,Patna,71.71,157.96,3.25,20.61,13.61,11.43,5.59,0.98,34.9,0.0002474405046084,302.35469309488934,0.7472947438557943,0.470617135365804,0.0,0.9485215761528336,25.59,85.13,139.0333333333333,5.817013516204766e-05,0.0011476746294642,0.035833027213823,0.1274155527352748,4.4268498958062725,57.0
2024-03-31,Patna,49.78,132.44,3.07,19.87,13.07,11.4,5.78,0.65,38.27,0.0001844134967539,303.39946365356445,3.723082860310873,0.3270530700683594,0.0,0.9485215761528336,25.59,85.13,82.96666666666667,6.0922064221806527e-05,7.2670867666594e-05,0.0313804857432932,0.1252017654478409,4.4268498958062725,57.0
2024-04-01,Patna,61.85,164.27,3.56,22.15,14.68,11.11,6.94,0.72,38.25,0.0002664065686983,302.42699432373047,4.93066652615865,-0.1502053340276082,2.0,0.9485215761528336,25.59,85.13,106.16666666666669,5.484852954393727e-05,-7.241906132545985e-05,0.0319650533375355,0.1261211335658493,4.4268498958062725,57.0
2024-04-02,Patna,56.82,160.03,3.69,27.04,17.29,11.22,7.74,0.64,37.77,0.0001747323585731,302.07959302266437,4.602565050125122,0.4879566828409831,0.0,0.9485215761528336,25.59,85.13,94.7,5.539338235397906e-05,5.725385562986346e-05,0.0325496209317779,0.1268728077412523,4.4268498958062725,57.0
2024-04-03,Patna,54.01,149.61,5.74,31.95,21.66,11.39,8.74,0.86,32.41,0.0002899054025769,302.8958460489909,3.83774733543396,-0.0408724546432495,0.0,0.9485215761528336,25.59,85.13,90.01666666666667,6.731384005942835e-05,0.0007261979867386,0.0319178029894693,0.1270384937463465,4.4268498958062725,57.0
2024-04-04,Patna,81.53,204.86,21.53,43.94,41.22,11.13,9.01,1.08,21.68,0.000252266146174,304.3052209218343,2.6543081601460776,-0.3127641677856445,0.0,0.9485215761528336,25.59,85.13,171.76666666666668,6.485241465270369e-05,0.0008944356974624,0.0323065132625118,0.1320186108350723,4.4268498958062725,57.0
2024-04-05,Patna,75.44,186.31,14.57,38.96,32.59,11.27,9.91,1.01,23.14,0.000557755090035,304.53685251871747,3.5961341857910156,-0.3536057472229004,1.0,0.9485215761528336,25.59,85.13,151.46666666666667,7.499905768786724e-05,0.0010626734081862,0.0326952235355543,0.1333714276553058,4.4268498958062725,57.0
2024-04-06,Patna,61.37,165.88,5.06,34.71,22.58,11.33,9.69,0.82,25.39,0.000432120310473,304.86691602071124,3.183924357096354,-0.607502261797587,0.0,0.9485215761528336,25.59,85.13,104.56666666666666,7.930576975925666e-05,0.0012309111189101,0.0330839338085968,0.1420883387327666,4.4268498958062725,57.0
2024-04-07,Patna,56.97,140.15,3.33,21.73,14.27,11.37,10.31,0.67,32.14,0.0003064855309109,303.25790087382,3.202887217203776,1.7748385667800903,1.0,0.9485215761528336,25.59,85.13,94.95,8.141889599039859e-05,0.0009327102161478,0.0346034278314267,0.1363612138254043,4.4268498958062725,57.0
2024-04-08,Patna,35.0,96.81,9.6,37.35,27.38,11.06,10.54,0.94,22.99,0.0001808507513488,303.1327946980794,2.3957436879475913,1.7444244225819905,0.0,0.9485215761528336,25.59,85.13,58.333333333333336,6.975154974494906e-05,0.0006345093133856,0.0361229218542567,0.144766107201515,4.4268498958062725,57.0
2024-04-09,Patna,63.06,153.5,21.5,35.4,36.31,11.16,12.38,1.18,23.29,0.0001453257839312,302.5172068277995,2.4304682413736978,0.1248716513315836,1.0,0.9485215761528336,25.59,85.13,110.2,6.374055374178202e-05,-6.191885404402566e-06,0.037283590565881,0.139086961746157,4.4268498958062725,57.0
2024-04-10,Patna,71.77,177.0,30.22,41.41,44.85,11.27,9.37,0.99,15.59,0.000154228590613,302.9481913248698,2.078334172566732,0.2196309169133504,0.0,0.9485215761528336,25.59,85.13,139.23333333333332,5.122834370601942e-05,9.716862921805e-05,0.0385356685391896,0.1441044889450634,4.4268498958062725,57.0
2024-04-11,Patna,85.82,196.27,16.16,39.87,34.35,11.12,8.13,0.66,24.49,0.0002819498063888,302.8411178588867,0.2316532135009765,1.1121540069580078,0.0,0.9485215761528336,25.59,85.13,186.06666666666663,7.266204703230308e-05,0.0002005291438405,0.0397877465124983,0.1401867180485582,4.4268498958062725,57.0
2024-04-12,Patna,74.01,154.06,3.38,16.75,11.66,11.24,5.51,0.55,30.63,0.0006720045348624,302.31085268656415,0.7339884440104166,0.8456055720647176,0.0,0.9485215761528336,25.59,85.13,146.70000000000002,7.491497672162111e-05,0.000388767075492,0.041039824485807,0.1409460306167445,4.4268498958062725,57.0
2024-04-13,Patna,100.93,241.03,8.86,37.35,27.07,11.25,4.53,0.9,25.0,0.0003595756716097,303.4306443532308,0.8174686431884766,0.9678414662679036,4.0,0.9485215761528336,25.59,85.13,236.43333333333337,8.626707131048624e-05,0.0002503412833904,0.0391362854047722,0.1355279982090868,4.4268498958062725,57.0
2024-04-14,Patna,86.45,193.12,17.66,25.8,28.08,11.41,4.3,0.9,27.1,0.0003199130878781,303.738670984904,1.132526397705078,0.174872875213623,0.0,0.9485215761528336,25.59,85.13,188.16666666666669,7.739075226711818e-05,0.0003995420120192,0.0390863493084863,0.1322094947100124,4.4268498958062725,57.0
2024-04-15,Patna,88.87,218.1,34.24,37.8,47.94,11.15,4.51,0.81,27.31,0.0004080195317082,305.6683286031087,2.225762049357096,-0.1611301501592,6.0,0.9485215761528336,25.59,85.13,196.23333333333335,4.9191741709343775e-05,0.0005000754026693,0.0351820923388121,0.1293962597846437,4.4268498958062725,57.0
2024-04-16,Patna,77.64,186.19,10.79,32.46,26.04,11.24,5.2,0.59,18.55,0.000377551361453,306.1704953511556,4.198358535766602,-0.524377187093099,17.0,0.9485215761528336,25.59,85.13,158.8,8.090268602246509e-05,-0.000550097131054,0.0322169400751797,0.1286347731948039,4.4268498958062725,57.0
2024-04-17,Patna,111.49,189.43,5.92,29.91,20.73,11.16,7.45,0.52,38.37,0.0002534067316444,304.5645669301351,4.48443603515625,-0.0665849049886067,21.0,0.9485215761528336,25.59,85.13,271.6333333333333,8.209244357750941e-05,0.0007323759405453,0.0375377275049644,0.1327841067078796,4.4268498958062725,57.0
2024-04-18,Patna,112.93,240.89,5.23,28.46,19.49,11.22,9.37,0.45,50.86,0.0001849175503207,304.69428571065265,3.906640330950419,-0.5904261271158854,19.0,0.9485215761528336,25.59,85.13,276.4333333333334,6.124721109486207e-05,0.0001188336227055,0.0351302105745316,0.1336145712833168,4.4268498958062725,57.0
2024-04-19,Patna,90.75,212.91,8.33,24.78,19.95,11.26,7.36,0.54,47.27,1.517346936453644e-05,307.73498662312824,5.426939805348714,-0.8370455106099447,2.0,0.9485215761528336,25.59,85.13,202.5,5.484604480441203e-05,0.0001082291346392,0.0327226936440989,0.1374153941869154,4.4268498958062725,57.0
2024-04-20,Patna,73.19,178.84,9.42,28.04,22.57,11.27,8.36,0.46,46.29,0.0002851225435735,307.6620922088623,4.9307511647542315,-0.6580888827641805,13.0,0.9485215761528336,25.59,85.13,143.96666666666667,5.393730680227209e-05,6.682907951468633e-05,0.0327382092423856,0.1357718706131432,4.4268498958062725,57.0
2024-04-21,Patna,77.34,197.82,4.88,28.67,19.76,11.4,11.66,0.5,49.6,0.0002690186918384,306.30823644002277,4.708502451578776,0.2612875302632649,21.0,0.9485215761528336,25.59,85.13,157.8,4.660691411116052e-05,2.5429024390159017e-05,0.0327537248406724,0.1334789842366607,4.4268498958062725,57.0
2024-04-22,Patna,76.87,188.83,3.57,24.66,15.93,11.22,14.9,0.59,49.42,0.0002758649478735,305.8703784942627,4.652482986450195,1.2645888328552246,9.0,0.9485215761528336,25.59,85.13,156.23333333333335,6.647991540378305e-05,-1.5971030734368318e-05,0.0327692404389592,0.134101808071181,4.4268498958062725,57.0
2024-04-23,Patna,48.58,120.37,10.73,29.29,24.3,11.22,13.34,0.7,45.65,0.0002827112039087,305.7452735900879,4.284046808878581,0.3652390241622925,5.0,0.9485215761528336,25.59,85.13,80.96666666666667,5.198278086024702e-05,-6.972673531887647e-07,0.0345560032874576,0.1350483596324289,4.4268498958062725,57.0
2024-04-24,Patna,59.26,137.04,7.49,31.82,23.01,11.26,13.19,0.55,48.1,0.0003202602112055,305.74388313293457,4.140961329142253,-0.2622607151667277,42.0,0.9485215761528336,25.59,85.13,98.76666666666668,6.262509850789442e-05,0.0004281441506466,0.036342766135956,0.1351996064187025,4.4268498958062725,57.0
2024-04-25,Patna,82.96,181.81,11.59,38.7,30.0,11.19,16.09,0.66,46.6,0.0002503687662737,305.8309326171875,4.3548576434453325,0.121579885482788,46.0,0.9485215761528336,25.59,85.13,176.5333333333333,6.697469143546831e-05,0.0005831161834066,0.0348142584581892,0.1346560195088567,4.4268498958062725,57.0
2024-04-26,Patna,58.75,188.45,13.4,40.15,31.99,11.19,21.09,0.81,45.21,0.0001442972781769,307.2766342163086,4.2508459488550825,0.350680669148763,18.0,0.9485215761528336,25.59,85.13,97.91666666666669,7.13242843630422e-05,0.0007380882161666,0.0332857507804225,0.1341124325990109,4.4268498958062725,57.0
2024-04-27,Patna,36.35,135.89,4.69,23.68,16.41,11.34,14.86,0.58,45.22,0.0004472623161601,307.741003036499,4.212321877479553,-0.7636731465657552,20.0,0.9485215761528336,25.59,85.13,60.583333333333336,6.189349369375868e-05,-0.0001802073384168,0.0317572431026558,0.1349343657492961,4.4268498958062725,57.0
2024-04-28,Patna,36.35,163.98,3.88,22.03,14.87,11.31,13.86,0.59,46.09,1.9979350327032903e-05,307.16657129923504,4.402382532755534,-0.4010028839111328,17.0,0.9485215761528336,25.59,85.13,60.583333333333336,7.351724395256314e-05,-0.0003567992217123,0.0358848255734607,0.1333125618113053,4.4268498958062725,57.0
2024-04-29,Patna,73.3,193.15,3.93,29.77,18.89,11.23,17.87,0.66,46.18,0.0003500836028249,307.44488016764325,4.017872492472331,0.2670968373616536,22.0,0.9485215761528336,25.59,85.13,144.33333333333331,7.155050733926395e-05,-0.0003381289166577,0.0336866774282033,0.1320903150073789,4.4268498958062725,57.0
2024-04-30,Patna,112.08,229.53,4.54,26.49,17.78,11.36,20.97,0.7,46.36,0.0002081783604806,308.0697504679362,4.5121002197265625,-0.6429926554361979,43.0,0.9485215761528336,25.59,85.13,273.6,8.10447797058577e-05,-0.0005189630388445,0.0341916829347845,0.1330504373049602,4.4268498958062725,57.0
2024-05-01,Patna,108.7,210.74,5.01,26.35,18.09,11.18,19.95,0.73,47.51,0.0001661002170293,305.86034456888837,3.604363123575846,-0.7013721068700155,6.0,0.9485215761528336,25.59,85.13,262.33333333333337,7.71570121787349e-05,0.0007216881787009,0.0350338055623277,0.1313100686406431,4.4268498958062725,57.0
2024-05-02,Patna,82.67,205.11,4.64,26.71,17.98,11.33,16.69,0.78,54.8,0.0002909350732808,303.9457759857178,4.300034840901692,-0.1328775485356648,35.0,0.9485215761528336,25.59,85.13,175.56666666666666,8.490047548550227e-05,1.1871830793277405e-05,0.0358759281898709,0.1307626217604062,4.4268498958062725,57.0
2024-05-03,Patna,80.42,209.56,16.34,48.41,39.03,11.18,22.9,1.4,15.76,0.0002554850736478,303.53329849243164,2.0585708618164062,0.7750849723815918,18.0,0.9485215761528336,25.59,85.13,168.06666666666666,6.803343547376994e-05,0.0002349501472135,0.0347141847014542,0.1292203787982583,4.4268498958062725,57.0
2024-05-04,Patna,158.74,270.56,21.09,54.64,46.21,11.89,29.21,1.82,33.58,0.0001332753149079,305.31020800272626,1.777596155802409,0.4287484486897786,20.0,0.9485215761528336,25.59,85.13,329.8,7.3693983722447e-05,-0.0003162571811115,0.0366946905851192,0.1279430836438591,4.4268498958062725,57.0
2024-05-05,Patna,140.61,262.44,8.41,32.48,24.11,20.89,19.51,1.21,21.64,0.0001572671171742,305.79510561625165,-0.9381465911865234,-0.1018199920654296,15.0,0.9485215761528336,25.59,85.13,315.8538461538462,8.106573810010339e-05,0.0002945825551776,0.0330530256032928,0.1289342585332966,4.4268498958062725,57.0
2024-05-06,Patna,72.98,165.21,2.98,9.75,7.61,21.71,8.1,0.77,24.19,0.0002701572076711,302.88945452372235,-5.462827046712239,0.0926836331685384,4.0,0.9485215761528336,25.59,85.13,143.26666666666668,8.272452780893328e-05,-0.0004221079446901,0.0436127223074387,0.1325477532707578,4.4268498958062725,57.0
2024-05-07,Patna,72.0,140.33,2.72,9.07,7.04,10.38,5.75,0.63,23.45,0.0002660387835928,300.8081925710042,-4.935727437337239,0.2006200154622396,4.0,0.9485215761528336,25.59,85.13,140.0,9.257777840694288e-05,-0.0005455746662079,0.0390806682407985,0.1319036197700823,4.4268498958062725,57.0
2024-05-08,Patna,37.85,69.85,26.6,41.24,44.84,10.39,5.09,0.63,26.71,0.0002394310342159,301.71352132161456,-4.479248682657878,-0.2546779314676921,8.0,0.9485215761528336,25.59,85.13,63.083333333333336,0.0001034211236401,0.0009719295776452,0.0418325215577902,0.1310265660286385,4.4268498958062725,57.0
2024-05-09,Patna,39.99,75.4,156.85,134.98,67.71,10.21,6.19,0.64,25.71,0.0001993566066497,301.19419797261554,-3.9322821299235025,0.2944523890813191,2.0,0.9485215761528336,25.59,85.13,66.65,9.64644093487241e-05,-0.0005031498155268,0.0395560041070023,0.1325221813678903,4.4268498958062725,57.0
2024-05-10,Patna,48.41,72.23,169.11,202.54,126.49,10.43,6.55,0.61,28.45,0.0001592821790835,302.729528427124,-3.5477371215820312,0.1682353019714355,8.0,0.9485215761528336,25.59,85.13,80.68333333333334,8.122959843609478e-05,-8.049581083474626e-05,0.0372794866562145,0.134140729904267,4.4268498958062725,57.0
2024-05-11,Patna,64.81,109.18,1.31,13.8,8.41,10.39,8.25,0.67,26.31,0.0003959124151154,303.46691131591797,-3.192068099975586,-0.2283539772033691,7.0,0.9485215761528336,25.59,85.13,116.03333333333336,9.019877350456372e-05,1.514682467636018e-05,0.0387198999524073,0.1368456483299851,4.4268498958062725,57.0
2024-05-12,Patna,48.91,94.77,1.28,11.95,7.39,10.21,6.48,0.59,29.75,0.0003319602692497,301.11724281311035,-3.3211771647135415,-0.7734870910644531,8.0,0.9485215761528336,25.59,85.13,81.51666666666667,8.96735073183284e-05,-3.110993930020917e-05,0.0362243862618603,0.1369690299033539,4.4268498958062725,57.0
2024-05-13,Patna,47.36,94.7,1.17,11.74,7.2,10.33,7.9,0.72,30.7,0.0001307260681643,303.4040997823079,-2.2871170043945312,-1.142804463704427,10.0,0.9485215761528336,25.59,85.13,78.93333333333334,0.0001020619674819,-0.0002978498523592,0.0313718132674895,0.1362327188254762,4.4268498958062725,57.0
2024-05-14,Patna,79.03,130.98,0.85,15.29,8.8,10.4,11.18,0.77,32.7,0.0002574923855716,304.86900520324707,-1.5482927958170574,-0.655548890431722,0.0,0.9485215761528336,25.59,85.13,163.43333333333334,9.736194624557966e-05,-0.0001690413337199,0.0401881597936429,0.137672722339523,4.4268498958062725,57.0
2024-05-15,Patna,91.21,147.41,0.89,14.92,8.65,10.48,9.98,0.73,47.53,0.000366721990409,306.52830568949383,-1.0190836588541667,-0.8909956216812134,5.0,0.9485215761528336,25.59,85.13,204.0333333333333,9.984948928254016e-05,-3.3476218011683145e-05,0.0405658744275704,0.1420027495403724,4.4268498958062725,57.0
2024-05-16,Patna,77.64,133.73,0.84,15.45,8.9,10.29,9.39,0.74,47.14,0.0005749368125422,306.9109706878662,-0.5769793192545573,0.6634701490402222,20.0,0.9485215761528336,25.59,85.13,158.8,9.998030145644812e-05,-0.0002015221834879,0.0419016666710664,0.1407346129416324,4.4268498958062725,57.0
2024-05-17,Patna,109.98,184.67,0.84,21.37,12.05,10.38,12.54,0.95,44.85,0.0011453257175153,307.8247534434001,1.4705276489257812,0.731407642364502,0.0,0.9485215761528336,25.59,85.13,266.6,9.288899638333152e-05,0.0001646407254158,0.0417172598342227,0.1374921084083396,4.4268498958062725,57.0
2024-05-18,Patna,103.23,187.53,0.9,32.65,18.1,10.32,9.56,0.77,39.18,0.0004241620190444,308.4571139017741,1.1093737284342449,0.2963309685389201,18.0,0.9485215761528336,25.59,85.13,244.1,7.875891606089861e-05,0.0005308036343196,0.0415328529973791,0.1307732090353875,4.4268498958062725,57.0
2024-05-19,Patna,76.48,165.49,0.88,12.42,7.32,10.22,7.93,0.66,36.01,0.0003630299370591,307.64430554707843,-2.280843734741211,-0.2259204785029093,0.0,0.9485215761528336,25.59,85.13,154.93333333333334,0.0001172414187563,0.0002417164942018,0.0413484461605355,0.1320123236960544,4.4268498958062725,57.0
2024-05-20,Patna,69.2,162.53,0.8,10.82,6.41,10.49,6.42,0.68,42.26,0.0004988671280446,304.8759822845459,-4.165188471476237,-0.5411837100982666,4.0,0.9485215761528336,25.59,85.13,130.66666666666669,7.188993913591806e-05,-4.7370645915994006e-05,0.0403891410678444,0.1322294771672145,4.4268498958062725,57.0
2024-05-21,Patna,38.01,96.23,0.82,11.29,6.67,10.43,5.59,0.57,40.62,0.0005408322904254,303.4609292348226,-4.183998743693034,-0.2014101346333821,4.0,0.9485215761528336,25.59,85.13,63.349999999999994,8.080209227042581e-05,-0.0003364577860338,0.0394298359751534,0.1315380483865181,4.4268498958062725,57.0
2024-05-22,Patna,38.89,93.79,0.78,9.81,5.85,10.4,4.92,0.56,41.09,0.0004243578296157,302.84473546346027,-4.266656239827474,-0.8285189072291056,5.0,0.9485215761528336,25.59,85.13,64.81666666666666,8.102775609586201e-05,-0.0006255449261516,0.0404632942005611,0.1294746100902527,4.4268498958062725,57.0
2024-05-23,Patna,30.21,70.31,0.79,9.12,5.49,10.41,4.94,0.59,34.47,0.0002023036295284,304.80241775512695,-4.113803863525391,0.4107176860173543,5.0,0.9485215761528336,25.59,85.13,50.35,9.442468581261596e-05,7.722315785945702e-05,0.0415259386248013,0.1301988661290052,4.4268498958062725,57.0
2024-05-24,Patna,56.42,95.59,0.81,11.26,6.65,10.28,6.44,0.61,26.74,0.0003204437089154,306.8520933787028,-2.8223241170247397,0.2081203460693359,1.0,0.9485215761528336,25.59,85.13,94.03333333333332,0.0001032442087307,-7.309708069909605e-05,0.0425885830490415,0.1318397074937262,4.4268498958062725,57.0
2024-05-25,Patna,55.05,107.13,0.81,11.7,6.88,10.46,7.37,0.64,42.19,0.0003615184093917,307.8663101196289,-2.256271998087565,-0.0198879241943359,1.0,0.9485215761528336,25.59,85.13,91.75,7.75781822379901e-05,-0.0002234173192576,0.0436512274732818,0.1306405182599778,4.4268498958062725,57.0
2024-05-26,Patna,54.98,112.42,0.83,11.45,6.76,10.38,6.53,0.64,36.86,0.0002632900432219,306.7004280090332,-2.938603083292643,-0.3221282958984375,0.0,0.9485215761528336,25.59,85.13,91.63333333333333,8.803611092790477e-05,0.0002222619561718,0.0395702198147588,0.1287653188445891,4.4268498958062725,57.0
2024-05-27,Patna,31.82,75.12,0.82,11.31,6.68,10.28,2.65,0.5,32.0,0.0003556557639969,306.15223693847656,-3.418725331624349,0.2677253484725952,3.0,0.9485215761528336,25.59,85.13,53.03333333333333,7.905572987205285e-05,-0.0001405209206146,0.0367839950486583,0.1286092270785308,4.4268498958062725,57.0
2024-05-28,Patna,28.98,87.89,0.8,13.4,7.78,10.56,3.43,0.53,44.44,0.0002498331162329,308.42022705078125,-1.447118918100993,-0.9349950154622396,2.0,0.9485215761528336,25.59,85.13,48.3,8.667368092567435e-05,0.0003943388583135,0.0369220987081896,0.12671233713617,4.4268498958062725,57.0
2024-05-29,Patna,54.69,152.07,0.8,15.59,8.94,10.21,8.82,0.82,38.63,0.0006499065202665,308.98134740193683,-3.2247708638509116,-0.7298272450764974,4.0,0.9485215761528336,25.59,85.13,91.15,8.631668096124133e-05,6.646071875293033e-05,0.0370602023677209,0.1266824131412401,4.4268498958062725,57.0
2024-05-30,Patna,77.82,189.53,0.85,14.05,8.16,10.32,5.3,0.71,27.3,0.0005519369879042,308.3007348378499,-4.212893168131511,-1.175896684328715,0.0,0.9485215761528336,25.59,85.13,159.39999999999998,7.668836951585378e-05,0.0002035604592357,0.0371983060272522,0.1275944424426597,4.4268498958062725,57.0
2024-05-31,Patna,39.31,87.25,0.81,13.39,7.78,10.57,1.41,0.53,33.27,0.000453967455542,307.07095527648926,-3.5223331451416016,-0.7785584131876627,0.0,0.9485215761528336,25.59,85.13,65.51666666666667,7.960794755495616e-05,0.0002903998829426,0.0334684848785362,0.1249214708805887,4.4268498958062725,57.0
2024-06-01,Patna,46.44,105.8,0.76,13.84,7.98,10.38,2.02,0.59,23.79,0.0004275721730667,307.14269129435223,-4.079762140909831,-0.8320366541544596,0.0,0.9485215761528336,25.59,85.13,77.4,7.700809049135808e-05,0.0001305473326137,0.0356221657406926,0.1268665824672959,4.4268498958062725,57.0
2024-06-02,Patna,36.12,90.7,0.82,13.28,7.73,10.46,1.61,0.56,36.53,0.0003970428437354,306.440980275472,-2.5262889862060547,-0.9100227355957032,0.0,0.9485215761528336,25.59,85.13,60.2,7.098260539345509e-05,0.0003399126871952,0.0377512532401934,0.1313778162001541,4.4268498958062725,57.0
2024-06-03,Patna,59.47,118.22,0.96,16.99,9.82,10.46,2.21,0.66,32.43,0.0003707726174415,307.0105387369792,-1.4618670145670574,-0.4781653086344401,3.0,0.9485215761528336,25.59,85.13,99.11666666666667,8.495498601114971e-05,-8.063634595597478e-05,0.035968633368615,0.132798513411498,4.4268498958062725,57.0
2024-06-04,Patna,76.02,128.89,1.3,13.61,8.3,10.29,3.07,0.55,46.05,0.0003606420359576,307.0393524169922,-2.498931487401326,-0.3789119720458984,0.0,0.9485215761528336,25.59,85.13,153.39999999999998,8.208117101759438e-05,-9.279231176290105e-05,0.0365761355387983,0.1326650925537364,4.4268498958062725,57.0
2024-06-05,Patna,55.52,110.43,1.36,9.69,6.26,10.46,3.35,0.61,48.97,0.0004826059841532,305.89392344156903,-3.760490814844767,-0.8176886240641276,3.0,0.9485215761528336,25.59,85.13,92.53333333333332,7.692214421689113e-05,0.0005834958283226,0.0319158179409467,0.1308794617651874,4.4268498958062725,57.0
2024-06-06,Patna,70.38,183.82,1.36,11.3,7.11,10.32,1.54,0.55,61.74,0.0003140674996653,306.15957005818683,-1.9040288130442304,-0.3002745310465495,0.0,0.9485215761528336,25.59,85.13,134.6,7.478335464841376e-05,0.0001014470690279,0.0316478212966017,0.1274021565914577,4.4268498958062725,57.0
2024-06-07,Patna,67.26,130.7,1.32,9.49,6.05,10.49,2.73,0.53,70.9,4.709781223016421e-05,307.71678733825684,-0.1467386881510416,-0.4313908020655314,4.0,0.9485215761528336,25.59,85.13,124.20000000000002,8.162538870231417e-05,-0.0001554655173093,0.0339183356318411,0.1280279159544902,4.4268498958062725,57.0
2024-06-08,Patna,94.64,164.32,1.36,10.24,6.55,10.43,2.95,0.61,75.06,0.0001910910358308,308.69469261169434,-0.146151860555013,-0.3187204996744792,1.0,0.9485215761528336,25.59,85.13,215.46666666666667,8.267403520483352e-05,5.801789345429874e-05,0.0301039386540524,0.1277976065685403,4.4268498958062725,57.0
2024-06-09,Patna,118.7,200.75,1.35,8.77,5.77,10.52,2.89,0.62,55.13,0.000266936052608,308.9503987630208,0.0115063985188802,-0.5611441930135092,0.0,0.9485215761528336,25.59,85.13,295.6666666666667,0.00010199224198,0.0004661254642998,0.0315389372408354,0.1263423860073509,4.4268498958062725,57.0
2024-06-10,Patna,79.69,166.56,2.07,15.81,10.09,10.38,3.23,0.68,38.83,0.000305071415458,308.8982632954915,-1.0225079854329426,-0.3164956569671631,0.0,0.9485215761528336,25.59,85.13,165.63333333333333,8.53511522663732e-05,3.5862407479336084e-06,0.0364896059036214,0.126111156302599,4.4268498958062725,57.0
2024-06-11,Patna,71.35,156.04,2.61,17.59,11.48,10.31,2.39,0.67,44.87,0.0004715374088849,308.80798467000324,-1.5727430979410808,-0.2729881207148234,1.0,0.9485215761528336,25.59,85.13,137.83333333333331,7.682242712780745e-05,1.079325199819398e-05,0.0353695576389551,0.1253442507045963,4.4268498958062725,57.0
2024-06-12,Patna,87.62,142.32,2.62,19.08,12.02,10.46,3.38,0.62,40.99,0.0004019867046738,308.5590826670329,-2.305394490559896,-0.1465637286504109,0.0,0.9485215761528336,25.59,85.13,192.0666666666667,6.115515134301515e-05,-0.0001424544249502,0.0342495093742889,0.1270076930523792,4.4268498958062725,57.0
2024-06-13,Patna,99.21,154.03,2.58,16.92,11.1,10.5,3.85,0.64,43.36,0.0002949946892854,309.3636868794759,-1.2736924489339192,-0.6245190302530924,2.0,0.9485215761528336,25.59,85.13,230.7,9.212271509530382e-05,-0.0002957021018986,0.0331294611096227,0.1287072377790789,4.4268498958062725,57.0
2024-06-14,Patna,77.43,133.23,2.56,15.4,10.28,10.3,2.37,0.59,42.44,0.0003595644084268,308.61801592508954,-1.588335037231445,-0.3598373333613078,2.0,0.9485215761528336,25.59,85.13,158.10000000000002,7.13435874786465e-05,-0.0003491905101906,0.0351486559957137,0.1280109286308713,4.4268498958062725,57.0
2024-06-15,Patna,61.62,111.96,2.58,16.92,11.1,10.28,1.49,0.54,37.43,0.00030437373789,307.4634240468343,-2.7521139780680337,-0.7499675750732422,0.0,0.9485215761528336,25.59,85.13,105.4,7.287125481527857e-05,-0.0004026789184827,0.0371678508818048,0.1275196075439876,4.4268498958062725,57.0
